word,count
creatinine,313
creation,98272
creationism,839
creationist,563
creationists,288
creations,6924
creative,53453
creatively,1799
creatives,340
creativity,11063
creator,31928
creators,9954
creature,14422
creatures,17397
crecca,281
cred,255
credence,1615
credential,964
credentialed,280
credentialing,456
credentials,5930
credibility,6431
credible,5480
credibly,263
credit,50789
creditable,789
credited,61514
crediting,1076
crediton,338
creditor,1410
creditors,4119
credits,55934
credo,1366
credulity,310
credulous,256
cree,2358
creech,495
creed,7104
creedence,738
creeds,997
creek,64952
creeks,4530
creekside,335
creel,470
creeley,296
creep,2334
creeper,978
creepers,555
creeping,2395
creeps,983
creepy,2345
cregan,295
creighton,3113
crema,466
cremated,4115
cremation,1923
crematoria,589
crematorium,1443
crematory,274
creme,819
cremer,443
cremona,1692
cremonese,506
cremorne,283
crenellated,522
crenna,283
crenshaw,1437
creole,4229
creoles,676
creosote,547
crepe,420
crept,990
crepuscular,374
crescendo,1206
crescent,11982
crescents,521
crespi,509
crespo,1295
cress,495
cressida,748
cresson,487
cresswell,812
cressy,281
crest,14737
cresta,342
crested,3495
cresting,300
creston,645
crests,1856
crestview,409
crestwood,543
creswell,632
cretaceous,5596
cretan,1346
crete,6043
creuse,572
creusot,282
crevasse,383
crevice,608
crevices,1468
crew,73943
crewe,4732
crewed,1317
crewman,1518
crewmates,254
crewmember,590
crewmembers,1201
crewmen,2704
crews,15094
crh,282
cri,1038
cria,724
crib,1324
cribb,719
cribs,772
cricetidae,676
crichton,2269
cricinfo,5746
criciúma,290
crick,1130
cricket,40924
cricketarchive,7249
cricketer,25084
cricketers,3924
cricketing,1530
crickets,1303
cricklade,348
cricklewood,360
cried,3987
crier,563
cries,5533
crim,360
crime,69278
crimea,4112
crimean,5238
crimen,471
crimes,28445
criminal,55791
criminality,1049
criminalization,405
criminalize,467
criminalized,553
criminalizing,370
criminally,1245
criminals,12796
criminologist,594
criminology,1901
crimp,365
crimson,9423
cringe,380
criollo,546
criollos,376
crippen,424
cripple,1672
crippled,4761
cripples,394
crippling,1969
cripps,681
crips,320
cris,1695
crise,328
crises,5042
crisis,54052
crisler,359
crisp,4192
crispa,452
crispin,1975
crisps,520
crispus,523
crispy,820
criss,2437
crisscrossed,304
crist,743
crista,318
cristal,1550
cristata,769
cristatus,576
cristea,294
cristi,393
cristian,3559
cristiana,721
cristiano,2092
cristina,6158
cristine,254
cristián,396
cristo,3127
cristobal,1502
cristoforo,694
cristóbal,2477
cristóvão,394
criswell,290
critchley,424
criteria,22771
criterion,6771
criterium,831
critic,46944
critica,528
critical,116768
criticality,505
critically,20842
criticise,1396
criticised,18051
criticises,1062
criticising,2428
criticism,56764
criticisms,10325
criticize,4133
criticized,42254
criticizes,3189
criticizing,6762
critics,74705
critique,10838
critiqued,1277
critiques,3346
critiquing,609
crittenden,1028
critter,375
critters,572
critérium,670
crivelli,297
crj,414
crl,345
crm,1136
crn,311
crna,366
crni,255
cro,1628
croat,1609
croatia,21761
croatian,16182
croatians,417
croats,3206
croc,616
croce,2087
crochet,393
crocidura,276
crock,327
crocker,2589
crockery,386
crockett,2916
crockford,279
crocodile,4739
crocodiles,2322
crocodilian,271
crocodilians,427
crocus,588
croesus,256
croft,4071
crofters,255
crofting,290
crofton,670
crofts,943
croghan,288
crohn,637
croissant,298
croix,6654
croke,1597
croker,610
croll,343
crom,272
cromartie,432
cromarty,775
crombie,695
cromer,1060
crompton,1350
cromwell,6760
cromwellian,639
cron,358
crone,786
cronenberg,672
cronies,625
cronin,2600
cronk,411
cronkite,782
cronos,257
cronquist,305
cronulla,1497
cronus,381
crony,293
cronyism,328
cronyn,309
crook,4290
crooke,319
crooked,5239
crookes,422
crooks,2057
crookston,319
croom,639
croon,289
crooner,649
crooning,343
crop,15609
cropland,611
cropped,2343
cropper,979
cropping,1197
crops,22147
croquet,1013
crore,2072
crores,1330
cros,509
crosbie,729
crosby,8737
crosier,265
crosland,400
crosley,579
cross,179009
crossan,261
crossbar,1126
crossbill,302
crossbody,313
crossbones,426
crossbow,1391
crossbows,445
crossbred,283
crossbreeding,349
crosscountry,469
crosse,2220
crossed,35194
crosser,269
crosses,27183
crossfire,2166
crosshairs,258
crossing,52290
crossings,7320
crossland,343
crossley,1293
crossman,453
crossover,9168
crossovers,1347
crossrail,440
crossroad,1082
crossroads,9864
crosstalk,430
crosstown,1512
crosswalk,277
crosswind,298
crosswinds,267
crossword,977
crosswords,338
crotch,849
crothers,498
croton,881
crotone,512
crotty,376
crouch,2712
crouched,411
crouching,1107
croup,296
crouse,611
crow,11910
crowbar,679
crowborough,253
crowd,39046
crowded,9048
crowder,1074
crowdfunding,536
crowding,1210
crowds,11651
crowdsourcing,493
crowe,3673
crowell,1608
crowes,702
crowfoot,358
crowley,4526
crown,68880
crowne,651
crowned,19943
crowning,2872
crowns,4899
crowood,339
crows,3864
crowsnest,328
crowther,1853
croxton,280
croy,355
croydon,4674
crozet,305
crozier,1317
crp,364
crs,1022
crt,1287
crtc,1574
cru,970
cruce,287
cruces,1380
crucial,22351
crucially,1120
cruciate,1624
crucible,2314
crucified,2005
crucifix,2340
crucifixes,346
crucifixion,3447
cruciform,1665
crucify,259
crucis,517
crude,9467
crudely,865
cruden,257
crudup,388
cruel,11167
cruelly,1044
cruelties,383
cruelty,5796
cruickshank,812
cruijff,399
cruikshank,666
cruise,17922
cruised,2216
cruiser,10969
cruisers,5015
cruiserweight,1103
cruises,3945
cruisin,420
cruising,4979
crum,667
crumb,1258
crumble,1223
crumbled,1201
crumbles,538
crumbling,2127
crumbs,700
crumlin,610
crump,1243
crumpled,486
crunch,2765
crunchbase,274
crunching,345
crunchy,739
crunchyroll,421
crunk,485
crus,475
crusade,8737
crusader,4465
crusaders,5836
crusades,3065
crusading,843
cruse,338
crush,13742
crushed,12172
crusher,1455
crushers,492
crushes,1261
crushing,6414
crusoe,1204
crust,4157
crustacea,315
crustacean,874
crustaceans,3402
crustal,671
crusts,324
crusty,497
crutch,592
crutcher,334
crutches,942
crutchfield,451
crux,1331
cruyff,367
cruz,26085
cruze,485
cruzeiro,1291
crvena,780
cry,20839
crybaby,328
cryer,632
cryin,819
crying,9179
cryo,434
cryogenic,1209
cryogenically,253
crypt,5425
cryptanalysis,593
cryptic,3173
cryptically,428
cryptid,270
crypto,1019
cryptographer,488
cryptographic,1663
cryptography,2248
cryptologic,299
cryptology,343
cryptozoology,277
crypts,475
crysis,257
crystal,31537
crystalline,3938
crystallised,261
crystallization,991
crystallize,545
crystallized,1088
crystallizes,614
crystallography,1385
crystals,6736
crème,518
création,460
crécy,442
crédit,686
créteil,471
crítica,467
crónica,548
crónicas,292
crüe,1240
cs,8716
csa,3221
csaba,866
csar,277
csb,754
csc,1390
csd,621
cse,739
csf,972
csg,390
csi,6444
csic,278
csir,400
csiro,1034
csis,429
csk,335
cska,3145
csl,1008
csm,988
csn,632
cso,607
csp,1144
csr,1178
css,3643
cst,1484
cstv,306
csu,1677
csv,769
csx,2577
ct,12722
cta,1101
ctc,977
cte,364
ctesiphon,516
ctf,351
cth,375
cthulhu,1064
cti,692
ctl,285
cto,1317
ctp,305
ctr,413
ctrl,538
cts,1080
ctu,291
ctv,3194
cu,4810
cua,564
cuadernos,314
cuadra,285
cuando,1406
cuarto,448
cuarón,340
cuatro,1376
cuauhtémoc,693
cub,3892
cuba,25510
cuban,14873
cubana,703
cubano,425
cubans,1183
cubby,310
cube,7800
cubed,428
cubes,2007
cubic,8260
cubical,282
cubicle,500
cubicles,318
cubism,1055
cubist,912
cubit,278
cubits,298
cubitt,584
cuboid,267
cubs,8086
cuca,272
cucamonga,536
cuckoo,3601
cuckoos,764
cuculidae,408
cuculiformes,337
cuculus,284
cucumber,1764
cucumbers,914
cud,270
cuda,305
cudahy,346
cuddalore,581
cuddesdon,299
cuddle,329
cuddly,362
cuddy,555
cudi,542
cudworth,290
cue,3691
cued,291
cuellar,506
cuenca,1791
cuento,317
cuentos,596
cuernavaca,649
cuero,258
cuerpo,588
cuervo,607
cues,3949
cuesta,986
cueto,510
cueva,918
cuevas,1466
cuff,1800
cuffe,287
cuffs,927
cugat,430
cui,1733
cuiabá,362
cuirassiers,394
cuisine,11322
cuisines,1594
cukor,460
cul,1499
culberson,399
culbertson,476
culebra,507
culhane,265
culiacán,388
culinary,5803
culkin,462
cull,763
culled,1336
cullen,5863
cullinan,396
culling,674
cullman,451
culloden,802
cullum,981
cully,406
culminate,1399
culminated,10880
culminates,2593
culminating,11539
culmination,4338
culp,955
culpa,493
culpability,691
culpable,796
culpeper,741
culpepper,653
culprit,2455
culprits,1042
culross,259
culshaw,261
cult,25559
cultic,502
cultists,317
cultivable,456
cultivar,2703
cultivars,2918
cultivate,4232
cultivated,13697
cultivates,601
cultivating,2874
cultivation,15226
cultivator,325
cultivators,865
cults,2468
cultura,3462
cultural,124988
culturale,333
culturally,7729
culture,173395
cultured,2918
culturel,495
culturelle,256
cultures,25920
culturing,339
cultus,386
culver,3091
culvert,833
culverted,254
culverts,627
cum,12181
cuman,297
cumann,732
cumans,341
cumberbatch,452
cumberland,12751
cumbernauld,541
cumbersome,1949
cumbia,640
cumbria,4781
cumbrian,516
cumhuriyet,292
cumin,583
cuming,298
cumming,1893
cummings,6428
cummins,2816
cumnock,431
cumulative,5971
cumulatively,431
cumulus,1287
cun,342
cuna,344
cunard,1111
cundinamarca,476
cundy,264
cuneata,261
cuneiform,1359
cuneo,1199
cuneta,398
cung,261
cunha,1995
cunliffe,938
cunning,3479
cunningham,11681
cunninghame,442
cunt,601
cuny,1230
cuomo,1282
cuore,914
cup,179799
cupa,388
cupar,322
cupboard,1348
cupboards,380
cupcake,496
cupcakes,398
cupen,612
cupertino,610
cupid,2690
cupido,365
cupids,265
cupola,2970
cupolas,436
cupped,264
cupro,272
cups,12587
cur,559
cura,1288
curable,307
curacao,265
curacies,579
curacy,1251
curate,4287
curated,4718
curates,489
curating,516
curation,472
curative,1057
curator,10419
curatorial,978
curators,1796
curaçao,2095
curb,5896
curbed,500
curbing,737
curbs,493
curbside,352
curci,260
curd,932
curds,253
cure,16005
cured,5268
cures,2324
curfew,1951
curfews,370
curia,2160
curiae,691
curial,273
curiam,400
curie,1877
curiel,264
curing,2488
curio,517
curios,280
curiosities,1439
curiosity,6138
curious,10620
curiously,2617
curitiba,1335
curl,2097
curle,304
curled,1473
curler,1379
curlers,285
curlew,1143
curlews,429
curley,1272
curling,5023
curls,886
curly,3874
curnow,388
curragh,846
curran,3002
currant,545
currants,275
curren,692
currencies,2254
currency,15991
current,300080
currently,328813
currents,8602
currey,398
curricula,3294
curricular,4577
curriculum,25037
currie,4802
currier,808
curries,402
curry,7959
curse,11873
cursed,5137
curses,2022
cursing,1112
cursive,1039
cursor,1413
cursory,571
cursus,395
curt,5606
curta,259
curtail,1400
curtailed,3128
curtailing,524
curtailment,323
curtain,9316
curtains,2685
curtea,269
curtin,2275
curtis,24007
curtiss,3079
curtius,464
curtiz,434
curvaceous,306
curvature,3197
curve,15582
curveball,777
curved,13036
curves,10073
curvilinear,706
curving,3230
curvy,483
curwen,316
curzon,2093
curé,319
cus,271
cusa,255
cusack,2121
cusco,945
cush,254
cushing,2430
cushion,2359
cushioned,413
cushioning,270
cushions,978
cushitic,272
cushman,1007
cusick,461
cusp,1231
cusps,578
cussler,300
cust,353
custard,1323
custer,2664
custis,328
custodial,984
custodian,2296
custodians,818
custodio,279
custody,17004
custom,31324
customarily,1744
customary,8552
customer,23247
customers,33381
customised,964
customizable,1933
customization,1987
customize,2001
customized,5212
customizing,532
customs,26325
custos,674
cut,114849
cutaneous,1855
cutaway,1153
cutbacks,1380
cute,4417
cuteness,262
cuthbert,3689
cuthbertson,471
cuticle,767
cutie,1337
cutlass,665
cutler,3775
cutlery,964
cutoff,1951
cutout,661
cutouts,499
cuts,27265
cutscene,615
cutscenes,1002
cuttack,833
cutter,6536
cutters,2521
cutthroat,1026
cutting,34313
cuttings,2075
cuttlefish,571
cutts,596
cutty,471
cuvier,1095
cuxhaven,593
cuyahoga,1377
cuyler,336
cuyo,466
cuz,296
cuza,372
cuzco,698
cuéllar,531
